,AA,AA,AA,AA,BB,BB,BB,BB,CC,CC,CC,CC,DD,DD,DD,DD,EE,EE,EE,EE,FF,FF,FF,FF,GG,GG,GG,GG,HH,HH,HH,HH,II,II,II,II,JJ,JJ,JJ,JJ,KK,KK,KK,KK,LL,LL,LL,LL,MM,MM,MM,MM,NN,NN,NN,NN,OO,OO,OO,OO
2018-11-29,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-11-30,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-01,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-02,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-03,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-04,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-05,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-06,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-07,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-08,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-09,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-10,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-11,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-12,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-13,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-14,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-15,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-16,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-17,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-18,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-19,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-20,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-21,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-22,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-23,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-24,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-25,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
2018-12-26,293.1600036621094,283.8268347693833,269.60154927337254,267.5071110209822,276.09641599079646,280.7661547341025,293.581783624261,289.283097050441,291.0059192174047,281.8463433897103,280.08169304887156,278.93571697614556,278.75451800557823,261.4297273563115,245.67121934693853,244.46564012485987,244.21579275177416,249.30578271794712,244.87340035686495,240.0718240018036,244.3633816333641,243.7008672676589,232.80390821829468,225.76815296796812,228.62705847739898,223.66348285400738,227.35241143843243,225.63782773114647,230.27850138626837,215.191740873593,206.41573832559394,203.52973155421034,198.3742922444188,197.2733272569979,202.98684226948262,203.83521794784232,212.83438973099902,214.99226973752045,214.0400541042775,217.87818472660655,211.1185335713035,206.88454633185142,211.06222236097548,216.81573282856587,218.36108394251883,219.74883819819112,218.05500898916912,225.10515845481166,222.38363512466333,217.86583637796502,215.08388052138517,210.194702641323,212.74311318901198,216.7571766957574,220.51508727237973,213.3003603414277,215.0240850445986,209.28814164466647,206.74074079810106,209.342300542153
